Time,RSRP,RSRQ,MCS,CQI,Throughput,Delay
5.825,-167.313,,0,0,0.000694546,0.000156
5.826,-167.313,,0,0,0.000694546,0.000156
5.827,-167.313,,0,0,0.000694546,0.000156
5.828,-167.313,,0,0,0.000694546,0.000156
5.829,-167.313,,0,0,0.000694546,0.000156
5.83,-167.313,,0,0,0.000694546,0.000156
5.831,-167.313,,0,0,0.000694546,0.000156
5.832,-167.313,,0,0,0.000694546,0.000156
5.833,-167.313,,0,0,0.000694546,0.000156
5.834,-167.313,,0,0,0.000694546,0.000156
5.835,-167.313,,0,0,0.000694546,0.000156
5.836,-167.313,,0,0,0.000694546,0.000156
5.837,-167.313,,0,0,0.000694546,0.000156
5.838,-167.313,,0,0,0.000694546,0.000156
5.839,-167.313,,0,0,0.000694546,0.000156
5.84,-167.313,,0,0,0.000694546,0.000156
5.841,-167.313,,0,0,0.000694546,0.000156
5.842,-167.313,,0,0,0.000694546,0.000156
5.843,-167.313,,0,0,0.000694546,0.000156
5.844,-167.313,,0,0,0.000694546,0.000156
5.845,-167.313,,0,0,0.000694546,0.000156
5.846,-167.313,,0,0,0.000694546,0.000156
5.847,-167.313,,0,0,0.000694546,0.000156
5.848,-167.313,,0,0,0.000694546,0.000156
5.849,-167.313,,0,0,0.000694546,0.000156
5.85,-167.313,,0,0,0.000694546,0.000156
5.851,-167.313,,0,0,0.000694546,0.000156
5.852,-167.313,,0,0,0.000694546,0.000156
5.853,-167.313,,0,0,0.000694546,0.000156
5.854,-167.313,,0,0,0.000694546,0.000156
5.855,-167.313,,0,0,0.000694546,0.000156
5.856,-167.313,,0,0,0.000694546,0.000156
5.857,-167.313,,0,0,0.000694546,0.000156
5.858,-167.313,,0,0,0.000694546,0.000156
5.859,-167.313,,0,0,0.000694546,0.000156
5.86,-167.313,,0,0,0.000694546,0.000156
5.861,-167.313,,0,0,0.000694546,0.000156
5.862,-167.313,,0,0,0.000694546,0.000156
5.863,-167.313,,0,0,0.000694546,0.000156
5.864,-167.313,,0,0,0.000694546,0.000156
5.865,-167.313,,0,0,0.000694546,0.000156
5.866,-167.313,,0,0,0.000694546,0.000156
5.867,-167.313,,0,0,0.000694546,0.000156
5.868,-167.313,,0,0,0.000694546,0.000156
5.869,-167.313,,0,0,0.000694546,0.000156
5.87,-167.313,,0,0,0.000694546,0.000156
5.871,-167.313,,0,0,0.000694546,0.000156
5.872,-167.313,,0,0,0.000694546,0.000156
5.873,-167.313,,0,0,0.000694546,0.000156
5.874,-167.313,,0,0,0.000694546,0.000156
5.875,-167.313,,0,0,0.000694546,0.000156
5.876,-167.313,,0,0,0.000694546,0.000156
5.877,-167.313,,0,0,0.000694546,0.000156
5.878,-167.313,,0,0,0.000694546,0.000156
5.879,-167.313,,0,0,0.000694546,0.000156
5.88,-167.313,,0,0,0.000694546,0.000156
5.881,-167.313,,0,0,0.000694546,0.000156
5.882,-167.313,,0,0,0.000694546,0.000156
5.883,-167.313,,0,0,0.000694546,0.000156
5.884,-167.313,,0,0,0.000694546,0.000156
5.885,-167.313,,0,0,0.000694546,0.000156
5.886,-167.313,,0,0,0.000694546,0.000156
5.887,-167.313,,0,0,0.000694546,0.000156
5.888,-167.313,,0,0,0.000694546,0.000156
5.889,-167.313,,0,0,0.000694546,0.000156
5.89,-167.313,,0,0,0.000694546,0.000156
5.891,-167.313,,0,0,0.000694546,0.000156
5.892,-167.313,,0,0,0.000694546,0.000156
5.893,-167.313,,0,0,0.000694546,0.000156
5.894,-167.313,,0,0,0.000694546,0.000156
5.895,-167.313,,0,0,0.000694546,0.000156
5.896,-167.313,,0,0,0.000694546,0.000156
5.897,-167.313,,0,0,0.000694546,0.000156
5.898,-167.313,,0,0,0.000694546,0.000156
5.899,-167.313,,0,0,0.000694546,0.000156
5.9,-167.313,,0,0,0.000694546,0.000156
5.901,-167.313,,0,0,0.000694546,0.000156
5.902,-167.313,,0,0,0.000694546,0.000156
5.903,-167.313,,0,0,0.000694546,0.000156
5.904,-167.313,,0,0,0.000694546,0.000156
5.905,-167.313,,0,0,0.000694546,0.000156
5.906,-167.313,,0,0,0.000694546,0.000156
5.907,-167.313,,0,0,0.000694546,0.000156
5.908,-167.313,,0,0,0.000694546,0.000156
5.909,-167.313,,0,0,0.000694546,0.000156
5.91,-167.313,,0,0,0.000694546,0.000156
5.911,-167.313,,0,0,0.000694546,0.000156
5.912,-167.313,,0,0,0.000694546,0.000156
5.913,-167.313,,0,0,0.000694546,0.000156
5.914,-167.313,,0,0,0.000694546,0.000156
5.915,-167.313,,0,0,0.000694546,0.000156
5.916,-167.313,,0,0,0.000694546,0.000156
5.917,-167.313,,0,0,0.000694546,0.000156
5.918,-167.313,,0,0,0.000694546,0.000156
5.919,-167.313,,0,0,0.000694546,0.000156
5.92,-167.313,,0,0,0.000694546,0.000156
5.921,-167.313,,0,0,0.000694546,0.000156
5.922,-167.313,,0,0,0.000694546,0.000156
5.923,-167.313,,0,0,0.000694546,0.000156
5.924,-167.313,,0,0,0.000694546,0.000156
5.925,-167.313,,0,0,0.000694546,0.000156
5.926,-167.313,,0,0,0.000694546,0.000156
5.927,-167.313,,0,0,0.000694546,0.000156
5.928,-167.313,,0,0,0.000694546,0.000156
5.929,-167.313,,0,0,0.000694546,0.000156
5.93,-167.313,,0,0,0.000694546,0.000156
5.931,-167.313,,0,0,0.000694546,0.000156
5.932,-167.313,,0,0,0.000694546,0.000156
5.933,-167.313,,0,0,0.000694546,0.000156
5.934,-167.313,,0,0,0.000694546,0.000156
5.935,-167.313,,0,0,0.000694546,0.000156
5.936,-167.313,,0,0,0.000694546,0.000156
5.937,-167.313,,0,0,0.000694546,0.000156
5.938,-167.313,,0,0,0.000694546,0.000156
5.939,-167.313,,0,0,0.000694546,0.000156
5.94,-167.313,,0,0,0.000694546,0.000156
5.941,-167.313,,0,0,0.000694546,0.000156
5.942,-167.313,,0,0,0.000694546,0.000156
5.943,-167.313,,0,0,0.000694546,0.000156
5.944,-167.313,,0,0,0.000694546,0.000156
5.945,-167.313,,0,0,0.000694546,0.000156
5.946,-167.313,,0,0,0.000694546,0.000156
5.947,-167.313,,0,0,0.000694546,0.000156
5.948,-167.313,,0,0,0.000694546,0.000156
5.949,-167.313,,0,0,0.000694546,0.000156
5.95,-167.313,,0,0,0.000694546,0.000156
5.951,-167.313,,0,0,0.000694546,0.000156
5.952,-167.313,,0,0,0.000694546,0.000156
5.953,-167.313,,0,0,0.000694546,0.000156
5.954,-167.313,,0,0,0.000694546,0.000156
5.955,-167.313,,0,0,0.000694546,0.000156
5.956,-167.313,,0,0,0.000694546,0.000156
5.957,-167.313,,0,0,0.000694546,0.000156
5.958,-167.313,,0,0,0.000694546,0.000156
5.959,-167.313,,0,0,0.000694546,0.000156
5.96,-167.313,,0,0,0.000694546,0.000156
5.961,-167.313,,0,0,0.000694546,0.000156
5.962,-167.313,,0,0,0.000694546,0.000156
5.963,-167.313,,0,0,0.000694546,0.000156
5.964,-167.313,,0,0,0.000694546,0.000156
5.965,-167.313,,0,0,0.000694546,0.000156
5.966,-167.313,,0,0,0.000694546,0.000156
5.967,-167.313,,0,0,0.000694546,0.000156
5.968,-167.313,,0,0,0.000694546,0.000156
5.969,-167.313,,0,0,0.000694546,0.000156
5.97,-167.313,,0,0,0.000694546,0.000156
5.971,-167.313,,0,0,0.000694546,0.000156
5.972,-167.313,,0,0,0.000694546,0.000156
5.973,-167.313,,0,0,0.000694546,0.000156
5.974,-167.313,,0,0,0.000694546,0.000156
5.975,-167.313,,0,0,0.000694546,0.000156
5.976,-167.313,,0,0,0.000694546,0.000156
5.977,-167.313,,0,0,0.000694546,0.000156
5.978,-167.313,,0,0,0.000694546,0.000156
5.979,-167.313,,0,0,0.000694546,0.000156
5.98,-167.313,,0,0,0.000694546,0.000156
5.981,-167.313,,0,0,0.000694546,0.000156
5.982,-167.313,,0,0,0.000694546,0.000156
5.983,-167.313,,0,0,0.000694546,0.000156
5.984,-167.313,,0,0,0.000694546,0.000156
5.985,-167.313,,0,0,0.000694546,0.000156
5.986,-167.313,,0,0,0.000694546,0.000156
5.987,-167.313,,0,0,0.000694546,0.000156
5.988,-167.313,,0,0,0.000694546,0.000156
5.989,-167.313,,0,0,0.000694546,0.000156
5.99,-167.313,,0,0,0.000694546,0.000156
5.991,-167.313,,0,0,0.000694546,0.000156
5.992,-167.313,,0,0,0.000694546,0.000156
5.993,-167.313,,0,0,0.000694546,0.000156
5.994,-167.313,,0,0,0.000694546,0.000156
5.995,-167.313,,0,0,0.000694546,0.000156
5.996,-167.313,,0,0,0.000694546,0.000156
5.997,-167.313,,0,0,0.000694546,0.000156
5.998,-167.313,,0,0,0.000694546,0.000156
5.999,-167.313,,0,0,0.000694546,0.000156
6.0,-167.564,,0,0,0.000694546,0.000156
6.001,-167.564,,0,0,0.000694546,0.000156
6.002,-167.564,,0,0,0.000694546,0.000156
6.003,-167.564,,0,0,0.000694546,0.000156
6.004,-167.564,,0,0,0.000694546,0.000156
6.005,-167.564,,0,0,0.000694546,0.000156
6.006,-167.564,,0,0,0.000694546,0.000156
6.007,-167.564,,0,0,0.000694546,0.000156
6.008,-167.564,,0,0,0.000694546,0.000156
6.009,-167.564,,0,0,0.000694546,0.000156
6.01,-167.564,,0,0,0.000694546,0.000156
6.011,-167.564,,0,0,0.000694546,0.000156
6.012,-167.564,,0,0,0.000694546,0.000156
6.013,-167.564,,0,0,0.000694546,0.000156
6.014,-167.564,,0,0,0.000694546,0.000156
6.015,-167.564,,0,0,0.000694546,0.000156
6.016,-167.564,,0,0,0.000694546,0.000156
6.017,-167.564,,0,0,0.000694546,0.000156
6.018,-167.564,,0,0,0.000694546,0.000156
6.019,-167.564,,0,0,0.000694546,0.000156
6.02,-167.564,,0,0,0.000694546,0.000156
6.021,-167.564,,0,0,0.000694546,0.000156
6.022,-167.564,,0,0,0.000694546,0.000156
6.023,-167.564,,0,0,0.000694546,0.000156
6.024,-167.564,,0,0,0.000694546,0.000156
6.025,-167.564,,0,0,0.000694546,0.000156
6.026,-167.564,,0,0,0.000694546,0.000156
6.027,-167.564,,0,0,0.000694546,0.000156
6.028,-167.564,,0,0,0.000694546,0.000156
6.029,-167.564,,0,0,0.000694546,0.000156
6.03,-167.564,,0,0,0.000694546,0.000156
6.031,-167.564,,0,0,0.000694546,0.000156
6.032,-167.564,,0,0,0.000694546,0.000156
6.033,-167.564,,0,0,0.000694546,0.000156
6.034,-167.564,,0,0,0.000694546,0.000156
6.035,-167.564,,0,0,0.000694546,0.000156
6.036,-167.564,,0,0,0.000694546,0.000156
6.037,-167.564,,0,0,0.000694546,0.000156
6.038,-167.564,,0,0,0.000694546,0.000156
6.039,-167.564,,0,0,0.000694546,0.000156
6.04,-167.564,,0,0,0.000694546,0.000156
6.041,-167.564,,0,0,0.000694546,0.000156
6.042,-167.564,,0,0,0.000694546,0.000156
6.043,-167.564,,0,0,0.000694546,0.000156
6.044,-167.564,,0,0,0.000694546,0.000156
6.045,-167.564,,0,0,0.000694546,0.000156
6.046,-167.564,,0,0,0.000694546,0.000156
6.047,-167.564,,0,0,0.000694546,0.000156
6.048,-167.564,,0,0,0.000694546,0.000156
6.049,-167.564,,0,0,0.000694546,0.000156
6.05,-167.564,,0,0,0.000694546,0.000156
6.051,-167.564,,0,0,0.000694546,0.000156
6.052,-167.564,,0,0,0.000694546,0.000156
6.053,-167.564,,0,0,0.000694546,0.000156
6.054,-167.564,,0,0,0.000694546,0.000156
6.055,-167.564,,0,0,0.000694546,0.000156
6.056,-167.564,,0,0,0.000694546,0.000156
6.057,-167.564,,0,0,0.000694546,0.000156
6.058,-167.564,,0,0,0.000694546,0.000156
6.059,-167.564,,0,0,0.000694546,0.000156
6.06,-167.564,,0,0,0.000694546,0.000156
6.061,-167.564,,0,0,0.000694546,0.000156
6.062,-167.564,,0,0,0.000694546,0.000156
6.063,-167.564,,0,0,0.000694546,0.000156
6.064,-167.564,,0,0,0.000694546,0.000156
6.065,-167.564,,0,0,0.000694546,0.000156
6.066,-167.564,,0,0,0.000694546,0.000156
6.067,-167.564,,0,0,0.000694546,0.000156
6.068,-167.564,,0,0,0.000694546,0.000156
6.069,-167.564,,0,0,0.000694546,0.000156
6.07,-167.564,,0,0,0.000694546,0.000156
6.071,-167.564,,0,0,0.000694546,0.000156
6.072,-167.564,,0,0,0.000694546,0.000156
6.073,-167.564,,0,0,0.000694546,0.000156
6.074,-167.564,,0,0,0.000694546,0.000156
6.075,-167.564,,0,0,0.000694546,0.000156
6.076,-167.564,,0,0,0.000694546,0.000156
6.077,-167.564,,0,0,0.000694546,0.000156
6.078,-167.564,,0,0,0.000694546,0.000156
6.079,-167.564,,0,0,0.000694546,0.000156
6.08,-167.564,,0,0,0.000694546,0.000156
6.081,-167.564,,0,0,0.000694546,0.000156
6.082,-167.564,,0,0,0.000694546,0.000156
6.083,-167.564,,0,0,0.000694546,0.000156
6.084,-167.564,,0,0,0.000694546,0.000156
6.085,-167.564,,0,0,0.000694546,0.000156
6.086,-167.564,,0,0,0.000694546,0.000156
6.087,-167.564,,0,0,0.000694546,0.000156
6.088,-167.564,,0,0,0.000694546,0.000156
6.089,-167.564,,0,0,0.000694546,0.000156
6.09,-167.564,,0,0,0.000694546,0.000156
6.091,-167.564,,0,0,0.000694546,0.000156
6.092,-167.564,,0,0,0.000694546,0.000156
6.093,-167.564,,0,0,0.000694546,0.000156
6.094,-167.564,,0,0,0.000694546,0.000156
6.095,-167.564,,0,0,0.000694546,0.000156
6.096,-167.564,,0,0,0.000694546,0.000156
6.097,-167.564,,0,0,0.000694546,0.000156
6.098,-167.564,,0,0,0.000694546,0.000156
6.099,-167.564,,0,0,0.000694546,0.000156
6.1,-167.564,,0,0,0.000694546,0.000156
6.101,-167.564,,0,0,0.000694546,0.000156
6.102,-167.564,,0,0,0.000694546,0.000156
6.103,-167.564,,0,0,0.000694546,0.000156
6.104,-167.564,,0,0,0.000694546,0.000156
6.105,-167.564,,0,0,0.000694546,0.000156
6.106,-167.564,,0,0,0.000694546,0.000156
6.107,-167.564,,0,0,0.000694546,0.000156
6.108,-167.564,,0,0,0.000694546,0.000156
6.109,-167.564,,0,0,0.000694546,0.000156
6.11,-167.564,,0,0,0.000694546,0.000156
6.111,-167.564,,0,0,0.000694546,0.000156
6.112,-167.564,,0,0,0.000694546,0.000156
6.113,-167.564,,0,0,0.000694546,0.000156
6.114,-167.564,,0,0,0.000694546,0.000156
6.115,-167.564,,0,0,0.000694546,0.000156
6.116,-167.564,,0,0,0.000694546,0.000156
6.117,-167.564,,0,0,0.000694546,0.000156
6.118,-167.564,,0,0,0.000694546,0.000156
6.119,-167.564,,0,0,0.000694546,0.000156
6.12,-167.564,,0,0,0.000694546,0.000156
6.121,-167.564,,0,0,0.000694546,0.000156
6.122,-167.564,,0,0,0.000694546,0.000156
6.123,-167.564,,0,0,0.000694546,0.000156
6.124,-167.564,,0,0,0.000694546,0.000156
6.125,-167.564,,0,0,0.000694546,0.000156
6.126,-167.564,,0,0,0.000694546,0.000156
6.127,-167.564,,0,0,0.000694546,0.000156
6.128,-167.564,,0,0,0.000694546,0.000156
6.129,-167.564,,0,0,0.000694546,0.000156
6.13,-167.564,,0,0,0.000694546,0.000156
6.131,-167.564,,0,0,0.000694546,0.000156
6.132,-167.564,,0,0,0.000694546,0.000156
6.133,-167.564,,0,0,0.000694546,0.000156
6.134,-167.564,,0,0,0.000694546,0.000156
6.135,-167.564,,0,0,0.000694546,0.000156
6.136,-167.564,,0,0,0.000694546,0.000156
6.137,-167.564,,0,0,0.000694546,0.000156
6.138,-167.564,,0,0,0.000694546,0.000156
6.139,-167.564,,0,0,0.000694546,0.000156
6.14,-167.564,,0,0,0.000694546,0.000156
6.141,-167.564,,0,0,0.000694546,0.000156
6.142,-167.564,,0,0,0.000694546,0.000156
6.143,-167.564,,0,0,0.000694546,0.000156
6.144,-167.564,,0,0,0.000694546,0.000156
6.145,-167.564,,0,0,0.000694546,0.000156
6.146,-167.564,,0,0,0.000694546,0.000156
6.147,-167.564,,0,0,0.000694546,0.000156
6.148,-167.564,,0,0,0.000694546,0.000156
6.149,-167.564,,0,0,0.000694546,0.000156
6.15,-167.564,,0,0,0.000694546,0.000156
6.151,-167.564,,0,0,0.000694546,0.000156
6.152,-167.564,,0,0,0.000694546,0.000156
6.153,-167.564,,0,0,0.000694546,0.000156
6.154,-167.564,,0,0,0.000694546,0.000156
6.155,-167.564,,0,0,0.000694546,0.000156
6.156,-167.564,,0,0,0.000694546,0.000156
6.157,-167.564,,0,0,0.000694546,0.000156
6.158,-167.564,,0,0,0.000694546,0.000156
6.159,-167.564,,0,0,0.000694546,0.000156
6.16,-167.564,,0,0,0.000694546,0.000156
6.161,-167.564,,0,0,0.000694546,0.000156
6.162,-167.564,,0,0,0.000694546,0.000156
6.163,-167.564,,0,0,0.000694546,0.000156
6.164,-167.564,,0,0,0.000694546,0.000156
6.165,-167.564,,0,0,0.000694546,0.000156
6.166,-167.564,,0,0,0.000694546,0.000156
6.167,-167.564,,0,0,0.000694546,0.000156
6.168,-167.564,,0,0,0.000694546,0.000156
6.169,-167.564,,0,0,0.000694546,0.000156
6.17,-167.564,,0,0,0.000694546,0.000156
6.171,-167.564,,0,0,0.000694546,0.000156
6.172,-167.564,,0,0,0.000694546,0.000156
6.173,-167.564,,0,0,0.000694546,0.000156
6.174,-167.564,,0,0,0.000694546,0.000156
6.175,-167.564,,0,0,0.000694546,0.000156
6.176,-167.564,,0,0,0.000694546,0.000156
6.177,-167.564,,0,0,0.000694546,0.000156
6.178,-167.564,,0,0,0.000694546,0.000156
6.179,-167.564,,0,0,0.000694546,0.000156
6.18,-167.564,,0,0,0.000694546,0.000156
6.181,-167.564,,0,0,0.000694546,0.000156
6.182,-167.564,,0,0,0.000694546,0.000156
6.183,-167.564,,0,0,0.000694546,0.000156
6.184,-167.564,,0,0,0.000694546,0.000156
6.185,-167.564,,0,0,0.000694546,0.000156
6.186,-167.564,,0,0,0.000694546,0.000156
6.187,-167.564,,0,0,0.000694546,0.000156
6.188,-167.564,,0,0,0.000694546,0.000156
6.189,-167.564,,0,0,0.000694546,0.000156
6.19,-167.564,,0,0,0.000694546,0.000156
6.191,-167.564,,0,0,0.000694546,0.000156
6.192,-167.564,,0,0,0.000694546,0.000156
6.193,-167.564,,0,0,0.000694546,0.000156
6.194,-167.564,,0,0,0.000694546,0.000156
6.195,-167.564,,0,0,0.000694546,0.000156
6.196,-167.564,,0,0,0.000694546,0.000156
6.197,-167.564,,0,0,0.000694546,0.000156
6.198,-167.564,,0,0,0.000694546,0.000156
6.199,-167.564,,0,0,0.000694546,0.000156
6.2,-167.816,,0,0,0.000694546,0.000156
6.201,-167.816,,0,0,0.000694546,0.000156
6.202,-167.816,,0,0,0.000694546,0.000156
6.203,-167.816,,0,0,0.000694546,0.000156
6.204,-167.816,,0,0,0.000694546,0.000156
6.205,-167.816,,0,0,0.000694546,0.000156
6.206,-167.816,,0,0,0.000694546,0.000156
6.207,-167.816,,0,0,0.000694546,0.000156
6.208,-167.816,,0,0,0.000694546,0.000156
6.209,-167.816,,0,0,0.000694546,0.000156
6.21,-167.816,,0,0,0.000694546,0.000156
6.211,-167.816,,0,0,0.000694546,0.000156
6.212,-167.816,,0,0,0.000694546,0.000156
6.213,-167.816,,0,0,0.000694546,0.000156
6.214,-167.816,,0,0,0.000694546,0.000156
6.215,-167.816,,0,0,0.000694546,0.000156
6.216,-167.816,,0,0,0.000694546,0.000156
6.217,-167.816,,0,0,0.000694546,0.000156
6.218,-167.816,,0,0,0.000694546,0.000156
6.219,-167.816,,0,0,0.000694546,0.000156
6.22,-167.816,,0,0,0.000694546,0.000156
6.221,-167.816,,0,0,0.000694546,0.000156
6.222,-167.816,,0,0,0.000694546,0.000156
6.223,-167.816,,0,0,0.000694546,0.000156
6.224,-167.816,,0,0,0.000694546,0.000156
6.225,-167.816,,0,0,0.000694546,0.000156
6.226,-167.816,,0,0,0.000694546,0.000156
6.227,-167.816,,0,0,0.000694546,0.000156
6.228,-167.816,,0,0,0.000694546,0.000156
6.229,-167.816,,0,0,0.000694546,0.000156
6.23,-167.816,,0,0,0.000694546,0.000156
6.231,-167.816,,0,0,0.000694546,0.000156
6.232,-167.816,,0,0,0.000694546,0.000156
6.233,-167.816,,0,0,0.000694546,0.000156
6.234,-167.816,,0,0,0.000694546,0.000156
6.235,-167.816,,0,0,0.000694546,0.000156
6.236,-167.816,,0,0,0.000694546,0.000156
6.237,-167.816,,0,0,0.000694546,0.000156
6.238,-167.816,,0,0,0.000694546,0.000156
6.239,-167.816,,0,0,0.000694546,0.000156
6.24,-167.816,,0,0,0.000694546,0.000156
6.241,-167.816,,0,0,0.000694546,0.000156
6.242,-167.816,,0,0,0.000694546,0.000156
6.243,-167.816,,0,0,0.000694546,0.000156
6.244,-167.816,,0,0,0.000694546,0.000156
6.245,-167.816,,0,0,0.000694546,0.000156
6.246,-167.816,,0,0,0.000694546,0.000156
6.247,-167.816,,0,0,0.000694546,0.000156
6.248,-167.816,,0,0,0.000694546,0.000156
6.249,-167.816,,0,0,0.000694546,0.000156
6.25,-167.816,,0,0,0.000694546,0.000156
6.251,-167.816,,0,0,0.000694546,0.000156
6.252,-167.816,,0,0,0.000694546,0.000156
6.253,-167.816,,0,0,0.000694546,0.000156
6.254,-167.816,,0,0,0.000694546,0.000156
6.255,-167.816,,0,0,0.000694546,0.000156
6.256,-167.816,,0,0,0.000694546,0.000156
6.257,-167.816,,0,0,0.000694546,0.000156
6.258,-167.816,,0,0,0.000694546,0.000156
6.259,-167.816,,0,0,0.000694546,0.000156
6.26,-167.816,,0,0,0.000694546,0.000156
6.261,-167.816,,0,0,0.000694546,0.000156
6.262,-167.816,,0,0,0.000694546,0.000156
6.263,-167.816,,0,0,0.000694546,0.000156
6.264,-167.816,,0,0,0.000694546,0.000156
6.265,-167.816,,0,0,0.000694546,0.000156
6.266,-167.816,,0,0,0.000694546,0.000156
6.267,-167.816,,0,0,0.000694546,0.000156
6.268,-167.816,,0,0,0.000694546,0.000156
6.269,-167.816,,0,0,0.000694546,0.000156
6.27,-167.816,,0,0,0.000694546,0.000156
6.271,-167.816,,0,0,0.000694546,0.000156
6.272,-167.816,,0,0,0.000694546,0.000156
6.273,-167.816,,0,0,0.000694546,0.000156
6.274,-167.816,,0,0,0.000694546,0.000156
6.275,-167.816,,0,0,0.000694546,0.000156
6.276,-167.816,,0,0,0.000694546,0.000156
6.277,-167.816,,0,0,0.000694546,0.000156
6.278,-167.816,,0,0,0.000694546,0.000156
6.279,-167.816,,0,0,0.000694546,0.000156
6.28,-167.816,,0,0,0.000694546,0.000156
6.281,-167.816,,0,0,0.000694546,0.000156
6.282,-167.816,,0,0,0.000694546,0.000156
6.283,-167.816,,0,0,0.000694546,0.000156
6.284,-167.816,,0,0,0.000694546,0.000156
6.285,-167.816,,0,0,0.000694546,0.000156
6.286,-167.816,,0,0,0.000694546,0.000156
6.287,-167.816,,0,0,0.000694546,0.000156
6.288,-167.816,,0,0,0.000694546,0.000156
6.289,-167.816,,0,0,0.000694546,0.000156
6.29,-167.816,,0,0,0.000694546,0.000156
6.291,-167.816,,0,0,0.000694546,0.000156
6.292,-167.816,,0,0,0.000694546,0.000156
6.293,-167.816,,0,0,0.000694546,0.000156
6.294,-167.816,,0,0,0.000694546,0.000156
6.295,-167.816,,0,0,0.000694546,0.000156
6.296,-167.816,,0,0,0.000694546,0.000156
6.297,-167.816,,0,0,0.000694546,0.000156
6.298,-167.816,,0,0,0.000694546,0.000156
6.299,-167.816,,0,0,0.000694546,0.000156
6.3,-167.816,,0,0,0.000694546,0.000156
6.301,-167.816,,0,0,0.000694546,0.000156
6.302,-167.816,,0,0,0.000694546,0.000156
6.303,-167.816,,0,0,0.000694546,0.000156
6.304,-167.816,,0,0,0.000694546,0.000156
6.305,-167.816,,0,0,0.000694546,0.000156
6.306,-167.816,,0,0,0.000694546,0.000156
6.307,-167.816,,0,0,0.000694546,0.000156
6.308,-167.816,,0,0,0.000694546,0.000156
6.309,-167.816,,0,0,0.000694546,0.000156
6.31,-167.816,,0,0,0.000694546,0.000156
6.311,-167.816,,0,0,0.000694546,0.000156
6.312,-167.816,,0,0,0.000694546,0.000156
6.313,-167.816,,0,0,0.000694546,0.000156
6.314,-167.816,,0,0,0.000694546,0.000156
6.315,-167.816,,0,0,0.000694546,0.000156
6.316,-167.816,,0,0,0.000694546,0.000156
6.317,-167.816,,0,0,0.000694546,0.000156
6.318,-167.816,,0,0,0.000694546,0.000156
6.319,-167.816,,0,0,0.000694546,0.000156
6.32,-167.816,,0,0,0.000694546,0.000156
6.321,-167.816,,0,0,0.000694546,0.000156
6.322,-167.816,,0,0,0.000694546,0.000156
6.323,-167.816,,0,0,0.000694546,0.000156
6.324,-167.816,,0,0,0.000694546,0.000156
6.325,-167.816,,0,0,0.000694546,0.000156
6.326,-167.816,,0,0,0.000694546,0.000156
6.327,-167.816,,0,0,0.000694546,0.000156
6.328,-167.816,,0,0,0.000694546,0.000156
6.329,-167.816,,0,0,0.000694546,0.000156
6.33,-167.816,,0,0,0.000694546,0.000156
6.331,-167.816,,0,0,0.000694546,0.000156
6.332,-167.816,,0,0,0.000694546,0.000156
6.333,-167.816,,0,0,0.000694546,0.000156
6.334,-167.816,,0,0,0.000694546,0.000156
6.335,-167.816,,0,0,0.000694546,0.000156
6.336,-167.816,,0,0,0.000694546,0.000156
6.337,-167.816,,0,0,0.000694546,0.000156
6.338,-167.816,,0,0,0.000694546,0.000156
6.339,-167.816,,0,0,0.000694546,0.000156
6.34,-167.816,,0,0,0.000694546,0.000156
6.341,-167.816,,0,0,0.000694546,0.000156
6.342,-167.816,,0,0,0.000694546,0.000156
6.343,-167.816,,0,0,0.000694546,0.000156
6.344,-167.816,,0,0,0.000694546,0.000156
6.345,-167.816,,0,0,0.000694546,0.000156
6.346,-167.816,,0,0,0.000694546,0.000156
6.347,-167.816,,0,0,0.000694546,0.000156
6.348,-167.816,,0,0,0.000694546,0.000156
6.349,-167.816,,0,0,0.000694546,0.000156
6.35,-167.816,,0,0,0.000694546,0.000156
6.351,-167.816,,0,0,0.000694546,0.000156
6.352,-167.816,,0,0,0.000694546,0.000156
6.353,-167.816,,0,0,0.000694546,0.000156
6.354,-167.816,,0,0,0.000694546,0.000156
6.355,-167.816,,0,0,0.000694546,0.000156
6.356,-167.816,,0,0,0.000694546,0.000156
6.357,-167.816,,0,0,0.000694546,0.000156
6.358,-167.816,,0,0,0.000694546,0.000156
6.359,-167.816,,0,0,0.000694546,0.000156
6.36,-167.816,,0,0,0.000694546,0.000156
6.361,-167.816,,0,0,0.000694546,0.000156
6.362,-167.816,,0,0,0.000694546,0.000156
6.363,-167.816,,0,0,0.000694546,0.000156
6.364,-167.816,,0,0,0.000694546,0.000156
6.365,-167.816,,0,0,0.000694546,0.000156
6.366,-167.816,,0,0,0.000694546,0.000156
6.367,-167.816,,0,0,0.000694546,0.000156
6.368,-167.816,,0,0,0.000694546,0.000156
6.369,-167.816,,0,0,0.000694546,0.000156
6.37,-167.816,,0,0,0.000694546,0.000156
6.371,-167.816,,0,0,0.000694546,0.000156
6.372,-167.816,,0,0,0.000694546,0.000156
6.373,-167.816,,0,0,0.000694546,0.000156
6.374,-167.816,,0,0,0.000694546,0.000156
6.375,-167.816,,0,0,0.000694546,0.000156
6.376,-167.816,,0,0,0.000694546,0.000156
6.377,-167.816,,0,0,0.000694546,0.000156
6.378,-167.816,,0,0,0.000694546,0.000156
6.379,-167.816,,0,0,0.000694546,0.000156
6.38,-167.816,,0,0,0.000694546,0.000156
6.381,-167.816,,0,0,0.000694546,0.000156
6.382,-167.816,,0,0,0.000694546,0.000156
